"content_id","user_id","name","keyword","price","flag_used","category_id_1","category_id_2","category_id_3","emergency_cnt","comment_cnt","interest","pfavcnt"
113812473,107157,"소백산(국내산) 벌꿀 100%햇화분 (1kg)","꽃가루,건강식품,화분,소백산벌꿀,아카시아꿀",40000,2,"800","800300","800300002",0,1,2377,57
133172044,62949,"*840만화소 초특가*초고화질지원CCTV;감시카메라,16.8만,최저가보장","800백만화소지원,500백만화소,나다텔,CCTV,자가설치",178000,2,"600","600300","600300999",0,12,5972,107
133768322,9698825,"엘지G7 a급~ 색상 수량 많아요 (퀵,직거래,택배) 중고폰 지7","엘지g7,g7,lgg7,중고폰,지7",75000,1,"600","600700","600700001",0,4,3681,43
137119576,12851816,"#당일발송#갤럭시노트20 256G 대량판매 등급별초특가!","노트20중고폰,노트20공기계폰,Note20,갤럭시노트20중고",510000,1,"600","600700","600700001",1,8,14299,361
151668868,2319404,"i5 7500 / 16G / GTX 1060 게이밍 컴퓨터 판매 합니다","중고컴퓨터,컴퓨터,게이밍컴퓨터,조립컴퓨터,사무용컴퓨터",550000,1,"600","600100","600100006",1,0,1838,51
155561048,87148,"럭키슈에뜨 원피스 36  n5162  애슐리상점","애슐리상점,럭키슈에뜨,원피스,36사이즈",120000,1,"310","310120","310120020",0,0,981,11
152275103,6972746,"[A급]S10 128GB 프리즘블랙 대구중고폰","S10,갤럭시S10,S10중고폰,S105G,S10플러스",230000,1,"600","600700","600700001",0,0,1548,44
155644223,10255755,"V50  [블랙]  45721  (A급)","V50,V50블랙,LGV50,V50128G,V50128기가",140000,1,"600","600700","600700001",0,0,845,15
159249863,3492118,"(거의 새것)멀버리 베이스워터 스몰","멀버리,가죽가방,베이스워터,명품,명품백",450000,1,"430","430100","430100300",0,0,415,34
162988226,6972746,"S8,64GB,버건디레드,대구중고폰","S8,S8중고,갤럭시S8,S8플러스,S8플러스중고",110000,1,"600","600700","600700001",0,0,90,1
162522820,4183835,"프릴 니트 수입 프리","프릴,니트,수입",78000,2,"310","310060","310060",0,0,26,1
161595846,10255755,"아이폰12  128GB  [화이트]  48109  (S급)","아이폰12,아이폰12화이트,아이폰12128,IPHONE12,iphone12",770000,1,"600","600700","600700001",0,0,758,44
161880290,12364382,"발렌시아가 버킷백 판매합니다","발렌시아가,발레시아가버킷백,버킷백,발렌시아가가방",1100000,1,"430","430100","430100100",0,0,219,5
162738459,10255755,"아이폰12pro  128GB  [그래파이트]  48143  (S급)","아이폰12프로,12프로,아이폰12PRO,아이폰12pro,12pro",970000,1,"600","600700","600700001",0,0,390,5
162947701,75335649,"리지배색트렌치코트 ㅡ팔로우만구매가능","바바리코트,트렌치코트,가을트렌치,롱트렌치,여성트렌치",39600,2,"310","310110","310110010",0,0,144,21
162261579,10255755,"Z플립 5G  256GB  [그레이]  48082  (S급)","Z플립5G,제트플립,제트플립5G,갤럭시Z플립5G,Z플립5G그레이",580000,1,"600","600700","600700001",0,0,120,4
92485377,1358510,"다운타운125(300) 튜닝 머플러 아크라 포빅 요시무라 모양 머플러","다운타운125,다운타운튜닝,익사이팅400i,다운타운머플러,익사이팅아크라",130000,2,"750","750810","750810200",3,3,9036,83
163037638,3947717,"[BENQ] ZOWIE XL2546K 게이밍 240 [무결점]","모니터,xl2546k,벤큐,benq,게이밍모니터",670000,2,"600","600100","600100007",0,0,204,4
163050781,87148,"도트무늬 쉬폰 롱원피스 S  n8957  애슐리상점","애슐리상점,원피스",20000,1,"310","310120","310120030",0,0,416,13
163136396,10197556,"노트9 128기가 퍼플 S급 잔상 48534","노트9,갤럭시노트9,note9",210000,1,"600","600700","600700001",0,0,113,1
163216039,3947717,"[ASUS] RTX2060 DUAL 6G D6 6GB 미개봉","vga,그래픽카드,rtx2060,rtx2060미개,asus",690000,2,"600","600200","600200005",0,0,243,1
163228054,12851816,"#한정판매#아이폰12프로맥스 128G A급 그래파이트[174992]",,1045000,1,"600","600700","600700001",0,0,101,0
163230078,12851816,"#한정판매#갤러시Z폴드2 A급 256G 브론즈[24556]",,1100000,1,"600","600700","600700001",0,0,94,2
150716157,592959,"단기 다이어트 지방분해 탄수화물차단 식욕 억제 지방합성억제 후덜덜라인","다이어트,디톡스,쉐이크,식욕억제,태국",13000,2,"410","410900","410900",4,2,7649,652
158259674,3947717,"에어팟프로 미개봉 (애플코리아정품)","에어팟,에어팟미개봉,에어팟프로,에어팟프로미개봉,airpods",205000,2,"600","600500","600500010",4,0,36332,1335
135279569,1266155,"18k 24k 3선 체인반지 금반지 도금반지 순금반지 도금팔찌 금목걸이","도금,도금반지,금반지,남자금반지,순금반지",50000,2,"420","420200","420200400",0,0,1577,40
137011821,4678355,"중고차파는정비사","자동차,중고차,소형차,경차,화물차",1000000,1,"999","999","999",0,1,737,8
151486921,10255755,"A90 5G  [블랙]  44857  (SS급)","갤럭시A905G,A905G,A905G블랙,a905g,갤럭시a905g",220000,1,"600","600700","600700001",0,0,661,7
152269928,6972746,"[S급]S10 128GB 블랙 대구중고폰","S10,s10중고,S10플러스,S105g,S10e",250000,1,"600","600700","600700001",0,0,943,23
159048708,6972746,"[A-급]S10 128GB 프리즘블랙 대구중고폰","S10,S10중고,갤럭시S10,S10플러스,S105G",210000,1,"600","600700","600700001",0,0,1239,12
162542281,7763669,"차량용 유리막코팅제, 가죽코팅제 판매합니다. 초보자도 가능!","유리막코팅제,가죽코팅제,유리막코팅,셀프유리막코팅",15000,1,"750","750610","750610300",0,0,195,10
161593862,11212582,"기프티콘 매입해요 :)","기프티콘,치킨,스타벅스",900000,2,"900","900220","900220999",1,0,2868,41
161729618,76768559,"스팸 추석 선물 세트","추석선물세트,명절선물세트,스팸선물세트,참치선물세트,명절세트",53000,2,"800","800300","800300001",0,0,243,0
162721784,8105166,"plantation 플랜테이션 이세이미야케 린넨 자켓","빈티지,이세이미야케,플리츠플리즈,플랜테이션,요지야마모토",78000,1,"310","310100","310100999",0,0,81,2
152627769,2347538,"#당일발송#아이폰12프로(pro)128G/256G등급별초특가!최저가폰!","12pro중고폰,아이폰12프로",919000,1,"600","600700","600700001",0,0,4455,118
163228241,12851816,"#한정판매#아이폰12 SS급256G 블랙[12595]",,839000,1,"600","600700","600700001",0,0,22,1
162924751,3723020,"게이밍pc(라이젠2600/16g/gtx1050)","롤,오버워치,배그,게이밍pc,데스크탑",450000,1,"600","600100","600100006",0,0,126,0
163027817,3682152,"갤럭시s9 64GB 퍼플","갤럭시9,갤럭시s9",115000,1,"600","600700","600700001",0,0,66,2
163230563,12851816,"#한정판매#갤럭시노트10플러스 256G S급 아우라글로우[75387]",,335000,1,"600","600700","600700001",0,0,53,6
162787921,3160588,"코오롱 테라노바 블루 패딩 105 슬림 110 히말라야 대장패딩","캄피로,히말라야,히말,안타티카,헤비다운",250000,1,"320","320080","320080800",0,0,204,6
160080269,3947717,"[MSI] RTX3080Ti 슈프림 X D6X 12GB 트라이프로져2S","vga,그래픽카드,rtx3080ti,3080ti,3080ti슈프림",1890000,2,"600","600200","600200005",4,5,5075,80
163216100,3947717,"[ASUS] RTX3090 ROG STRIX O24G GAMING OC","vga,그래픽카드,rtx3090,rtx3090로그,rtx3090미개",2850000,2,"600","600200","600200005",0,0,158,3
120037143,1266155,"18k 24k 육각 대나무목걸이 금목걸이 순금목걸이 도금목걸이 도금팔찌","도금,도금목걸이,대나무목걸이,18k도금,금목걸이",70000,2,"420","420200","420200999",5,2,30578,311
135280377,1266155,"18K 24K 5선체인반지 도금반지 도금팔찌  금목걸이 금팔찌 도금목걸이","도금,도금반지,금반지,순금반지,남자금반지",50000,2,"420","420200","420200400",2,0,1244,24
160610778,9698825,"엘지Q9 64기가 상태좋은 중고폰 수량많아요~","엘지Q9,q9,큐9,공기계,중고폰",60000,1,"600","600700","600700001",0,0,868,31
161910428,8105166,"빈티지 플라워 프릴레이스 블라우스","빈티지,블라우스,프릴블라우스,레이스블라우스,플라워블라우스",15000,1,"310","310040","310040999",0,0,93,3
162683368,75666168,"1950년대 독일 바로이터 바바리아 멋쟁이 비둘기 화병","유럽앤틱빈티지소품,앤틱인테리어소품,화병,바바리아그릇,피겨린",35000,1,"810","810200","810200300",0,0,85,4
161929599,10197556,"G7 64기가 풀박스 SS급 라즈베리로즈 48274","g7,G7,LGG7,엘지g7",160000,1,"600","600700","600700001",0,0,119,1
160468948,10255755,"Z플립 5G  [화이트]  47955  (B급)","Z플립5G,z플립5g,제트플립5G,갤럭시Z플립5G,제트플립5g",440000,1,"600","600700","600700001",0,0,973,14
162187689,201368,"아이폰12프로맥스 선착순10명 재고정리",,790000,2,"600","600700","600700001",0,0,1791,28
77679513,1266155,"18k 24k 다이아팔각팔찌 도금팔찌 도금목걸이 순금 금팔찌 도금반지 금","18k,도금팔찌,팔각팔찌,금팔찌,도금",89000,2,"420","420200","420200999",62,205,724683,4500
91092502,1266155,"▶(세계유일)빗살 대나무+팔찌+발찌+목걸이 10중압축 특수도금","도금,금목걸이,로즈골드,백금,대나무목걸이",30000,2,"420","420200","420200999",0,3,3798,112
161883830,75160956,"후라이팬 5종세트","쉬젤,후라이팬5종,후라이팬",52000,2,"800","800400","800400010",0,0,372,12
142540951,12851816,"#당일발송# 아이폰12프로맥스 128G/256G/512G 등급별초특가","12프로맥스중고폰,12promax",989000,1,"600","600700","600700001",0,0,7311,177
163228494,12851816,"#한정판매#아이폰12 SS급 레드 256G[72325]",,839000,1,"600","600700","600700001",0,0,21,1
158599842,1909021,"당일출고 무료배송 롯데 후레쉬 공기 청정기","공기청정기,공청기,황사,미세먼지",60000,2,"600","600400","600400003",0,0,445,25
151932477,12130298,"[미개봉] LG전자 노트북 2021 그램16 16Z90P-GP50ML","노트북,중고노트북,그램,gram,엘지노트북",1370000,2,"600","600100","600100001",1,0,15237,193
163136326,77289122,"정품)루이비통 뉴웨이브 체인백 pm사이즈 레드컬러","루이비통,체인백,레드백,뉴웨이브,뉴웨이브체인",1900000,2,"430","430100","430100100",0,0,140,8
162535031,12851816,"#한정판매#아이폰XR 64GB 블루 S급 중고폰 공기계[03271]","아이폰XR,아이폰XR블루,XR블루",355000,1,"600","600700","600700001",0,0,263,10
162868977,74936551,"베스파gts300 17년 16000km 팝니다","베스파,gts300,베스파중고,베스파gts",4900000,1,"750","750800","750800200",0,0,645,2
154277001,2723062,"[매장O/정품/새제품] 버버리 지갑 캔버스 모노그램 공용 판매","반지갑,명품지갑,버버리가방,버버리체크,버버리카드지갑",295000,2,"400","400060","400060999",1,0,2904,48
137072270,12851816,"#당일발송#아이폰8 64G/256G 대량판매 등급별초특가!","아이폰8중고폰,아이폰8중고공기계,아이폰8중고,아이폰8",155000,1,"600","600700","600700001",1,5,21095,722
155974965,3682152,"갤럭시s10 5G (A급) 256GB 실버","갤럭시s105g,갤럭시105g",265000,1,"600","600700","600700001",0,0,1069,19
155127550,6972746,"[S급]S10e 128GB 화이트 대구중고폰","S10e,S10e중고,갤럭시S10e,S10,S9플러스중고",210000,1,"600","600700","600700001",0,0,1193,33
160854606,10255755,"탭A 10.1  32GB  [실버]  45888  (SS급)","갤럭시탭,갤럭시탭A10.1,탭A10.1,갤탭A10.1,탭A10.1실버",200000,1,"600","600700","600700004",0,0,807,27
156038173,3947717,"닌텐도스위치 모여봐요 동물의 숲 에디션 미개봉 (신형모델)","닌텐도,닌텐도미개봉,닌텐도스위치동물의,동물의숲,닌텐도스위치미개봉",310000,2,"600","600600","600600001",1,0,14960,497
160945625,74344938,"[200%정품] 샤넬 핸들 장식의 미니 플랩백 블랙 금장 AS2431","샤넬,샤넬가방,샤넬핸들장식플랩백,AS2431,샤넬코코핸들",5419000,2,"430","430100","430100100",1,0,982,31
156206253,10197556,"아이폰12 블루 256기가 S급 44568","아이폰12,iphone12",850000,1,"600","600700","600700001",0,0,1261,21
161603072,10255755,"아이폰12  128GB  [블루]  48092  (A급)","아이폰12,아이폰12블루,아이폰12128,IPHONE12,iphone12",730000,1,"600","600700","600700001",0,0,386,8
162727456,4183835,"프라하 데님 원피스 수입 바로배송  ml 55  66 두사이즈","원피스,수입,55,66",78000,2,"310","310120","310120110",0,0,115,5
161908170,6965817,"(S급) S9플러스 64GB 최상급, 외관S급 깨끗한 퍼플","s9플러스,갤럭시,갤럭시s9플러스,s9",185000,1,"600","600700","600700001",0,0,170,2
162543569,110947,"강이지 영양제 관절 중금속 배출 변냄새 감소 식분증 해결","오리젠,아카나,벨포아,로얄캐닌",10000,2,"980","980200","980200",0,0,44,6
161586691,12851816,"#한정판매#아이폰12프로 256GB 실버 A+중고폰 공기계[98808]","아이폰12프로,아이폰12프로실버,12프로256GB",1015000,1,"600","600700","600700001",0,0,830,16
162892081,12851816,"#한정판매#갤럭시S21 핑크 256GB S급 중고폰 공기계[93794]","갤럭시S21,S21,갤럭시S21핑크",605000,1,"600","600700","600700001",0,0,158,8
162950245,10197556,"Z플립 5G 256기가 S급 미스틱브론즈 47675","Z플립5G,갤럭시Z플립5G,제트플립,플립,플립2",580000,1,"600","600700","600700001",0,0,401,7
162949351,10197556,"아이폰SE2 128기가 SS급 블랙 48559","iphonese2,se2,아이폰se2,se2블랙",330000,1,"600","600700","600700001",0,0,151,7
162790249,87148,"레니본 여성스런 니트 90 n8255 애슐리상점","애슐리상점,레니본,니트",45000,1,"310","310060","310060",0,0,67,1
162906615,75942806,"신품휠 4개 40만원 18인치 볼크 TE37 도쿄 타임어택 ST 휠",,400000,1,"750","750610","750610100",0,0,124,6
162080245,1462217,"식품건조기 스텐식품건조기",,45000,2,"600","600400","600400003",0,0,127,4
162039292,234717,"14k 큐브메달 라운드 원터치귀걸이","14k귀걸이,14k원터치귀걸이,14k큐브귀걸이,14k큐브딸랑이,14k딸랑이귀걸이",179000,2,"420","420200","420200200",0,0,140,1
152627239,2347538,"#당일발송#아이폰11프로(pro) 64G/256G 대량판매 등급별초특가","11pro중고폰,11pro공기계,아이폰11프로,아이폰11프로중고",569000,1,"600","600700","600700001",0,1,5268,193
162005795,6972746,"[A급]엘지 Q9(Q925) 64GB 블루 대구중고폰","Q925,Q92,G6,G7,V30",60000,1,"600","600700","600700001",0,0,154,2
162826278,3723020,"게이밍pc(라이젠3600x/16g/gtx1050ti)","롤,배그,오버워치,로스트아크,게이밍pc",650000,1,"600","600100","600100006",0,0,229,7
163240499,8173665,"B+W 62mm 슈나이더 가변ND 필터(XS-PRO MRC NANO)","nd필터,카메라필터,필터,슈나이더필터,b+w",270000,1,"600","600300","600300004",0,0,64,1
161575035,10197556,"아이폰12미니 64기가 퍼플 SS급 풀박스","아이폰12미니,아이폰12mini,12mini,12미니",680000,1,"600","600700","600700001",0,0,1567,40
162898095,3947717,"[ASUS] RTX3080Ti ROG STRIX GAMING O12G O","vga,그래픽카드,rtx3080ti,3080ti미개봉,3080ti로그",1990000,2,"600","600200","600200005",1,0,659,3
137809413,948674,"*당일발송*아이폰SE2 최저가 판매","아이폰se2,아이폰se,아이폰7,아이폰8,아이폰xs",199000,1,"600","600700","600700001",1,2,25501,775
155702256,76254793,"세이프에어검정kf94마스크3D판매합니다(가격인하)","마스크,kf94,번개페이,50매,사은품증정",11000,1,"800","800100","800100999",0,0,1238,49
162975729,10255755,"아이폰11pro  256GB  [화이트]  48162  (A급)","아이폰11프로,아이폰11pro,11pro,11프로,11pro화이트",690000,1,"600","600700","600700001",0,0,196,5
157409112,3947717,"에어팟맥스 미개봉 (애플코리아정품)","에어팟맥스,에어팟맥스미개봉,airpodsma,에어팟맥스새상품,무선헤드폰",500000,2,"600","600500","600500010",8,0,10380,298
157886168,10255755,"아이폰12  64GB  [블루]  45902  (S급)","아이폰12,아이폰12블루,아이폰1264블루,IPHONE12,iphone12",700000,1,"600","600700","600700001",0,0,813,14
160282747,10255755,"노트20Ultra  [미스틱브론즈]  47531  (SS급)","노트20울트라,갤럭시노트20울트라,노트20Ultra,노트20U,갤럭시노트20U",760000,1,"600","600700","600700001",0,0,693,13
104223605,2487730,"[집에서PC방처럼]배그/롤/피파/서든 컴퓨터본체 게이밍PC팝니다","배틀그라운드배그,오버워치피파롤서든,데스크탑본체컴퓨터,중고사무용게임PC,리니지방송용GTX",250000,1,"600","600100","600100006",9,3,58750,863
105483823,1266155,"18k 24k 나침반 반지 금반지 도금반지 금팔찌 금목걸이 도금 도금반지","금반지,도금,18k,나침반반지,도금반지",50000,2,"420","420200","420200999",2,9,28349,494
138194770,266981,"인기사양모음PC. 게임용 롤부터 배그까지 최저가 중고컴퓨터 후기이벤트!!","컴퓨터,중고컴퓨터,롤컴퓨터,배그컴퓨터,컴퓨터풀셋",230000,1,"600","600100","600100006",0,0,3074,142
151211143,114088,"AMD 라이젠5, 5600X, 배그, 디아2 게이밍PC","5600X,배그,오버워치,디아블로2,디아2",650000,2,"600","600100","600100006",0,0,2341,15
155127345,6972746,"[S급]S10e 128GB 블랙 대구중고폰","S10e,S10e중고,S10,S10플러스,S105G",210000,1,"600","600700","600700001",0,0,967,37
157342206,12851816,"#한정판매#갤럭시S9플러스64GB 퍼플 S급 중고폰 공기계[90733]","S9플러스,갤럭시S9플러스,직거래,당일배송,삼성중고폰",205000,1,"600","600700","600700001",0,0,623,5
160843060,76888807,"인하 빅아그네스 Insulated AXL Air Sleeping Pad","캠핑매트,빅아그네스,백패킹",100000,2,"700","700200","700200999",0,0,188,2
160630155,12851816,"#한정판매#갤럭시Z폴드2 A급 블랙 256G 중고폰공기계[98613]","Z폴드2,갤럭시Z폴드2,갤럭시Z폴드2중고",1075000,1,"600","600700","600700001",0,0,1500,13
162854922,3682152,"갤럭시s20 (S급) 128GB 핑크","갤럭시s20,갤럭시20",450000,1,"600","600700","600700001",0,0,147,7
162622860,75942806,"대품+20만원 18인치 어드반 ST 휠",,200000,1,"750","750610","750610100",0,0,179,7
161229035,2723062,"[매장O/정품/새제품] 디올 지갑 오블리크 자카드 판매","디올,디올지갑,디올카드지갑,디올정품,디올새제품",485000,2,"400","400060","400060300",0,0,1102,27
160459141,10255755,"Z플립  [블랙]  47774  (SS급)","Z플립,플립,Z플립블랙,갤럭시Z플립,z플립",500000,1,"600","600700","600700001",0,0,436,7
160410725,9698825,"(특가) 엘지G6 ,G7 ,G7플러스  중고폰 수량많아요~","엘지g6,엘지g7,업무폰,중고폰,저가폰",60000,1,"600","600700","600700001",0,0,719,16
162067430,12851816,"#한정판매#아이폰11프로 골드 64GB S급 중고폰 공기계[72555]","아이폰11프로,아이폰11PRO,아이폰11프로골드",645000,1,"600","600700","600700001",0,0,841,21
162196471,2034620,"쿠쿠 방수비데 CBT-G3031W","쿠쿠비데,방수비데,비데,고급비데",127000,2,"600","600400","600400003",0,0,105,4
59469639,1266155,"18K 24K 대나무목걸이 금목걸이 도금목걸이 도금팔찌 순금목걸이 금반지","대나무목걸이,금목걸이,남자도금목걸이,도금,도금팔찌",40000,2,"420","420200","420200999",16,76,310939,3257
57662781,1297333,"2+1  한정행사! 인생 역전 피부!! 파데의  절대적 지존 ! !!","cellskin,파운데이션,파데,쿠션",15000,2,"410","410300","410300100",1,36,14027,771
161143680,8602749,"특A급.미즈노 Jpx E500.그라파이트.남자골프채풀세트","미즈노골프,JPX,남자골프채풀세트,E500,그라파이트",880000,1,"700","700600","700600300",0,0,406,2
162001198,6972746,"[S급]엘지 Q9(Q927) 64기가 블루 대구중고폰","Q927,Q92,Q9,v30,G7",70000,1,"600","600700","600700001",0,0,90,1
162903127,11979754,"천연 자수정 원석 관상석","자수정,원석,타로,에너지,관상석",58400,2,"420","420200","420200999",0,2,233,16
139811646,1462217,"마사지건 건마사지기 안마기 안마의자 종아리 마사지 무배 무상As1년","어깨마사지기,발마사지기,종아리마사지,발맛사지기,목마사지기",68000,2,"600","600400","600400003",0,0,2664,43
162994652,74392660,"[정품]삼성 갤럭시S21 방탄소년단 포토카드 글로벌 방탄 포카","삼성포카,방탄포카,갤럭시포카,갤럭시S21,포토카드",40000,2,"910","910100","910100003",0,0,609,19
161624409,3682152,"아이폰se2 (S급) 128GB 블랙","아이폰se2,아이폰se2128",290000,1,"600","600700","600700001",0,0,666,35
139978704,66620,"[인기피시모음]컴퓨터게임용사무용정직판매친절상담","조립컴퓨터,본체,조립PC,컴퓨터,컴퓨터본체",259000,1,"600","600100","600100006",6,11,96247,2097
160207432,3947717,"[ASUS] RTX3070Ti ROG STRIX O8G GAMING OC","vga,그래픽카드,rtx3070ti,3070ti,3070ti미개봉",1300000,2,"600","600200","600200005",0,2,5646,85
103919632,1030726,"탈모.번장1위.후기인증/유기농어성초액(1년숙성)-탈모,지루,비듬,가려움","어성초액,탈모,지루성,비듬,가려움",10000,2,"410","410600","410600700",6,24,9300,586
130346157,948674,"*당일발송*아이폰XSMAX 최저가 판매","아이폰x,아이폰xs,아이폰xr,아이폰xmsax",429000,2,"600","600700","600700001",1,0,22265,444
130346701,948674,"*당일발송*아이폰11PRO 최저가 판매","아이폰11,아이폰11pro,아이폰11프로맥스,아이폰11프로",589000,2,"600","600700","600700001",3,1,52921,1096
162795892,10255755,"아이폰SE2  64GB  [화이트]  48436  (SS급)","아이폰SE2,SE2,아이폰se2화이트,se2,아이폰se2",300000,1,"600","600700","600700001",0,0,192,13
160285902,10255755,"아이폰12미니  64GB  [레드]  47502  (SS급/풀박스)","아이폰12미니,12미니,12미니레드,아이폰12미니레드,12mini",650000,1,"600","600700","600700001",0,0,344,13
149253977,2604332,"천연소가죽 키높이 구두 남자 남성구두 더비슈즈 캐주얼구두 신사화","255★260,265★270,250★275,스니커즈,남성화",32500,2,"405","405100","405100",0,0,409,14
162905219,6303957,"갤럭시S20울트라 256GB 블랙 [S급] / 0812","갤럭시S20,갤럭시S20울트라,S20울트라공기계,S20울트라중고폰,S20울트라블랙",549000,1,"600","600700","600700001",0,0,26,2
162866052,87148,"AVA ADORE 아바아도르 명품 자켓 40 애슐리상점","애슐리상점,자켓,아바아도르",190000,1,"310","310100","310100999",0,0,184,7
161754012,12851816,"#한정판매# 아이폰11 SS급 레드 64GB 중고폰 공기계[00515]","아이폰11,아이폰11레드",575000,1,"600","600700","600700001",0,0,279,3
162188121,201368,"갤럭시s21 선착순10명 재고정리",,290000,2,"600","600700","600700001",1,0,3004,37
162194390,76633207,"갤럭시노트20 특판공구 선착순할인가",,90000,2,"600","600700","600700001",0,0,1149,21
162353115,3682152,"갤럭시노트10 (S급) 256GB 레드","갤럭시노트10,노트10",380000,1,"600","600700","600700001",0,0,262,8
163090225,12270798,"늦으면 후회합니다!! 여행캐리어 팔아요!","여행,여행용캐리어",70000,1,"430","430300","430300999",1,2,69,9
154005230,4776087,"9400f gtx1060 게이밍컴퓨터사무게임용데스크탑본체 94G106D","배그오버워치롤피파,사무게임방송용PC,게이밍컴퓨터본체,영상편집용데스크탑,중고조립컴퓨터",589000,1,"600","600100","600100006",0,0,1114,32
162469146,3947717,"[ASUS] RTX3060Ti DUAL O8G V2 OC D6 8GB","vga,그래픽카드,rtx3060ti,3060ti미개봉,asus",890000,2,"600","600200","600200005",0,0,1063,12
162714580,3947717,"[ASUS] RTX3080 STRIX O10G WHITE V2 OC D6","vga,rtx3080,그래픽카드,rtx3080화스,rtx3080미개",1840000,2,"600","600200","600200005",4,0,930,7
162983065,6965817,"갤럭시Z플립 256GB 최상급(A+급), 깨끗한 블랙","z플립,갤럭시z플립,갤럭시,갤럭시z,z플립블랙",415000,1,"600","600700","600700001",0,0,191,3
130344504,948674,"*당일발송*아이폰6 최저가 판매",,89000,2,"600","600700","600700001",1,0,15022,262
162721578,9486749,"18k팔찌 7.21돈 17.5센치 볼8미리","18k",1630000,1,"420","420200","420200300",0,0,466,14
162949127,10197556,"노트20울트라 256기가 SS급 블랙 48526","노트20울트라,노트20ultra,노트20,갤럭시노트20,note20",760000,1,"600","600700","600700001",0,0,112,7
137088465,12851816,"#당일발송#갤럭시S9 64G 대량판매 등급별초특가!","s9중고폰,S9공기계,s9,갤럭시s9,s9중고",180000,1,"600","600700","600700001",0,1,3012,44
148541474,11264364,"(미필,저신용OK)만19세부터 중고차 전액할부가능!!","중고차전액할부,중고차저금리할부,중고차할부,전액할부중고차,중고차",5000000,13,"750","750200","750200200",2,4,12714,47
162557191,6972746,"갤럭시S10 128GB 무잔상흑점 그린 대구중고폰","s10,s10플러스,s10e,s105g,노트9",190000,1,"600","600700","600700001",0,0,606,5
161096351,75195397,"라이더 힙색 (8/10까지 마지막 여름세일입니다)","라이더용품,라이더가방,힙색,허벅지가방 바이크",41300,2,"750","750810","750810100",1,0,765,18
161586265,12851816,"#한정판매#아이폰12프로 128GB 골드 SS급 중고폰공기계[97362]","아이폰12프로,12프로골드,아이폰12프로골드,12프로",975000,1,"600","600700","600700001",0,0,868,24
162906743,75942806,"신품휠 4개 40만원 18인치 BBS ZK003 ST 블랙 무광휠",,400000,1,"750","750610","750610100",0,0,121,3
162695677,7252980,"2021 젠틀몬스터 선글라스 안경",,65000,2,"400","400080","400080300",0,0,560,23
90849995,1266155,"▶일본 특수이온 압축도금 비둘기 골드 반지 특수 강화세공기법","FREE,18k,도금,비둘기,24k",40000,2,"420","420200","420200400",0,0,1616,31
163201503,1179655,"정품)닥스 체인 숄더백","닥스가방,닥스체인숄더백,닥스여성가방,가죽체인숄더백",45000,1,"430","430100","430100100",0,0,119,10
161508998,8602749,"기가골프 남자골프채풀세트  그라파이트  단조","기가골프,남자골프채풀세트,포지드,그라파이트,단조",400000,1,"700","700600","700600300",0,0,355,5
163136533,10197556,"노트9 128기가 클라우드실버 A 잔상 48535","노트9,갤럭시노트9,note9",190000,1,"600","600700","600700001",0,0,227,7
163243133,12851816,"#한정판매#갤럭시S20플러스 SS급 클라우드블루 중고폰공기계[75521]","갤럭시S20플러스,S20플러스중고,S20플러스중고폰,S20플러스공기계,직거래",555000,1,"600","600700","600700001",0,0,67,3
163262767,87148,"타임 브이넥 니트 F 90  n8009  애슐리상점","애슐리상점,니트,타임",30000,1,"310","310060","310060",0,0,63,1
161783213,75335649,"한정수량))등포인트니트세트ㅡ팔로우만구매가능","트레이닝,트레이닝세트,여성트레이닝세트,여성니트세트,여성바지세트",28800,2,"310","310190","310190030",1,0,1401,47
162990599,6874411,"이쁜 순은팔찌 925","티파니,순은,팔찌,925",60000,2,"420","420200","420200999",0,0,67,3
128513880,11158176,"장착출장2 led 전조등 hid  라이트 안개등  6000k 광량업 문의","h7led,라이트,안개등,led,led전조등",55000,2,"750","750610","750610300",0,22,5816,112
163111616,74827656,"갤럭시 플렉스북 15인치 S++급 판매",,850000,1,"600","600100","600100001",0,0,128,4
163273936,2498643,"중고폰매입 파손폰 중고폰삽니다 아이폰11프로 아이폰xs 고장폰 아이폰12","아이폰12프로,아이폰11,아이폰x,아이폰xr,파손폰",990000,1,"600","600700","600700001",0,0,68,0
162817301,10255755,"아이폰12미니  128GB  [화이트]  48465  (SS급)","아이폰12미니,12미니,12미니128GB,아이폰12mini,12mini",670000,1,"600","600700","600700001",0,0,141,10
162551551,6965817,"아이폰XS MAX 256GB 최상급(준S급), 깨끗한 실버","아이폰xs,아이폰xs맥스,아이폰,아이폰x,아이폰xsmax",475000,1,"600","600700","600700001",0,0,671,24
162585179,3682152,"아이폰7 (A+급) 32GB 실버","아이폰7,아이폰732",120000,1,"600","600700","600700001",0,0,199,6
137119054,12851816,"#당일발송#노트8 64G 대량판매 등급별초특가!","갤럭시노트8중고폰,노트8공기계,노트8,갤럭시노트8",190000,13,"600","600700","600700001",2,1,3611,48
139841663,2319404,"듀얼모니터 + 컴퓨터 풀셋트 판매 합니다.","게이밍컴퓨터,컴퓨터,게이밍사무용본체,배그롤피파오버워치,롤피파서든오버워치",970000,1,"600","600100","600100006",0,4,8263,162
146307952,3592043,"캣타워신상","캣타워",1400000,2,"980","980400","980400",0,0,1791,16
