"imp_id","server_time_kst","bid_price","device_type"
"99d1612dcd7222008c7e","2021-08-31T15:35:41.169+09:00","55","a"
"9919612dc94d21e55736","2021-08-31T15:17:03.267+09:00","50","a"
"9919612dc55021d71654","2021-08-31T15:32:29.694+09:00","280","a"
"99d1612dcdd12201e311","2021-08-31T15:37:28.721+09:00","55","a"
"9919612dced721f93ffc","2021-08-31T15:40:32.013+09:00","60","a"
"998c612dcae0004fd768","2021-08-31T15:23:32.983+09:00","60","a"
"97f9612dd0cf1626a145","2021-08-31T15:49:13.293+09:00","50","a"
"998c612dcf07005ebba9","2021-08-31T15:41:26.428+09:00","55","a"
"97f9612dc63215ffd33e","2021-08-31T15:03:42.562+09:00","55","a"
"998c612dc74c0042e00e","2021-08-31T15:11:20.782+09:00","60","a"
"998c612dc968004a9251","2021-08-31T15:17:27.311+09:00","50","a"
"97cf612dc97509a28df7","2021-08-31T15:17:30.383+09:00","50","a"
"97f9612dd321162f5e99","2021-08-31T15:58:49.593+09:00","60","a"
"99d1612dd0e0220d7562","2021-08-31T15:49:19.365+09:00","50","a"
"99d1612dd059220b6f32","2021-08-31T15:47:25.645+09:00","50","a"
"99d1612dcf652207cded","2021-08-31T15:43:29.259+09:00","50","a"
"97cf612dd2af09c44ac0","2021-08-31T15:56:55.798+09:00","50","a"
"998c612dc652003f56df","2021-08-31T15:05:04.710+09:00","50","a"
"9919612dc71d21dd6c2d","2021-08-31T15:07:30.139+09:00","50","a"
"9919612dcef821f9be47","2021-08-31T15:41:05.332+09:00","50","a"
"971a612dd07c0e772e8e","2021-08-31T15:48:33.886+09:00","65","a"
"9919612dd25222067d4d","2021-08-31T15:59:36.233+09:00","50","a"
"971a612dcd8a0e6c1a15","2021-08-31T15:34:58.790+09:00","50","a"
"99d1612dc5e421e564c7","2021-08-31T15:04:17.718+09:00","50","a"
"97f9612dcdfb161bf6db","2021-08-31T15:36:53.538+09:00","55","a"
"97cf612dd2e809c51e8a","2021-08-31T15:58:14.456+09:00","60","a"
"99d1612dcbcf21fae2ad","2021-08-31T15:30:16.226+09:00","100","a"
"9919612dc32821cfad87","2021-08-31T15:34:35.551+09:00","70","a"
"971a612dca6b0e610c04","2021-08-31T15:21:43.409+09:00","60","a"
"998c612dc6fe0041c891","2021-08-31T15:07:10.462+09:00","50","a"
"971a612dcaa60e61e0fb","2021-08-31T15:23:43.108+09:00","60","a"
"9919612dc5e421d925ad","2021-08-31T15:02:23.632+09:00","100","a"
"9919612dcbce21ee545e","2021-08-31T15:30:36.623+09:00","50","a"
"998c612dceff005e9698","2021-08-31T15:42:13.495+09:00","60","a"
"998c612dc5d6003da17c","2021-08-31T15:02:07.333+09:00","60","a"
"97cf612dc65309974c36","2021-08-31T15:04:11.654+09:00","50","a"
"97cf612dcebd09b57655","2021-08-31T15:40:13.848+09:00","85","a"
"998c612dd0130062a173","2021-08-31T15:45:51.725+09:00","60","a"
"9919612dccf421f2497b","2021-08-31T15:32:30.307+09:00","50","a"
"97cf612dcc8a09adaf2c","2021-08-31T15:31:03.287+09:00","115","a"
"998c612dcfa700611707","2021-08-31T15:43:58.045+09:00","50","a"
"99d1612dcf36220716bd","2021-08-31T15:42:08.955+09:00","60","a"
"97f9612dcc401615c35f","2021-08-31T15:29:58.032+09:00","50","a"
"99d1612dc65b21e71ddb","2021-08-31T15:04:29.623+09:00","50","a"
"97f9612dcf8c1621d33d","2021-08-31T15:43:53.491+09:00","50","a"
"998c612dc7870043c105","2021-08-31T15:09:40.513+09:00","50","a"
"97cf612dd10009bded1c","2021-08-31T15:51:34.331+09:00","50","a"
"97f9612dc7061602db65","2021-08-31T15:07:37.727+09:00","50","a"
"998c612dc40500373c6c","2021-08-31T15:06:02.297+09:00","55","a"
"97f9612dd3b516317b6a","2021-08-31T16:01:19.255+09:00","50","a"
"971a612dc7020e54a19c","2021-08-31T15:07:13.492+09:00","50","a"
"971a612dd3610e81ef53","2021-08-31T16:00:12.954+09:00","60","a"
"97f9612dca34160ea18e","2021-08-31T15:21:33.162+09:00","50","a"
"998c612dca04004cc2d7","2021-08-31T15:19:54.651+09:00","50","a"
"971a612dcc710e68242b","2021-08-31T15:30:14.711+09:00","50","a"
"97cf612dc8ee09a09683","2021-08-31T15:15:17.217+09:00","50","a"
"971a612dcc7d0e684cc1","2021-08-31T15:30:26.013+09:00","60","a"
"97cf612dcfad09b9066d","2021-08-31T15:44:02.581+09:00","70","a"
"97cf612dcf8709b873a0","2021-08-31T15:43:29.218+09:00","50","a"
"99d1612dd2dc221517da","2021-08-31T15:57:39.577+09:00","60","a"
"971a612dcbd20e65fd65","2021-08-31T15:29:41.362+09:00","60","a"
"998c612dc58c003c96d4","2021-08-31T15:03:00.424+09:00","65","a"
"998c612dcce00056cbfa","2021-08-31T15:32:43.341+09:00","50","a"
"97f9612dccfe161852da","2021-08-31T15:32:58.505+09:00","280","a"
"998c612dcbd9005344cb","2021-08-31T15:27:47.634+09:00","95","a"
"998c612dc7910043dfab","2021-08-31T15:10:36.753+09:00","50","a"
"99d1612dc71621e9b1f0","2021-08-31T15:08:49.043+09:00","50","a"
"99d1612dc7c121ec26a2","2021-08-31T15:10:16.909+09:00","75","a"
"998c612dcbd8005343b9","2021-08-31T15:27:44.600+09:00","175","a"
"97cf612dd2e809c51e8f","2021-08-31T15:58:34.401+09:00","60","a"
"99d1612dc8fd21f0ba04","2021-08-31T15:15:42.728+09:00","50","a"
"9919612dc77621debb2f","2021-08-31T15:09:02.655+09:00","50","a"
"9919612dcb7b21ed3b20","2021-08-31T15:26:20.638+09:00","55","a"
"97f9612dc98f160c4256","2021-08-31T15:17:57.863+09:00","50","a"
"971a612df47a0f06768c","2021-08-31T18:21:04.409+09:00","60","a"
"97cf612dfcec0a6d1146","2021-08-31T18:57:14.988+09:00","50","a"
"99d1612df548229f5d4a","2021-08-31T18:25:07.698+09:00","50","a"
"97cf612df6350a52adee","2021-08-31T18:28:47.569+09:00","50","a"
"97cf612df3240a46b17a","2021-08-31T18:25:04.202+09:00","50","a"
"9919612df47e228eb653","2021-08-31T18:23:12.499+09:00","55","a"
"97f9612df76116bfc0ed","2021-08-31T18:33:27.929+09:00","50","a"
"9919612df70f2298520c","2021-08-31T18:32:50.351+09:00","70","a"
"9919612df887229dfffd","2021-08-31T18:38:20.628+09:00","50","a"
"971a612df7480f10f203","2021-08-31T18:33:43.508+09:00","50","a"
"998c612df8200101f98c","2021-08-31T18:36:37.432+09:00","50","a"
"99d1612dfa4122b2620d","2021-08-31T18:46:04.084+09:00","50","a"
"998c612df75800fedab8","2021-08-31T18:38:17.602+09:00","50","a"
"971a612df2890efeef70","2021-08-31T18:12:49.044+09:00","50","a"
"971a612df6350f0d07e5","2021-08-31T18:28:27.834+09:00","50","a"
"998c612e42cb027f51d6","2021-08-31T23:56:22.803+09:00","50","a"
"99d1612e38b623edbc93","2021-08-31T23:12:22.033+09:00","50","a"
"97f9612e443a18484373","2021-09-01T00:01:22.789+09:00","50","a"
"99d1612e365f23e029d1","2021-08-31T23:03:54.993+09:00","385","a"
"998c612e3ed70268fce3","2021-08-31T23:38:41.918+09:00","50","a"
"9919612e428e2417fa62","2021-08-31T23:56:03.613+09:00","50","a"
"99d1612e39a123f2eebc","2021-08-31T23:17:56.052+09:00","50","a"
"971a612e33601037992b","2021-08-31T23:00:27.098+09:00","50","a"
"99d1612e3d7924098a36","2021-08-31T23:33:05.464+09:00","50","a"
"97f9612e3c17181a2028","2021-08-31T23:28:42.761+09:00","360","a"
"9919612e399723e4506f","2021-08-31T23:16:00.621+09:00","50","a"
"97cf612e3c450bb19928","2021-08-31T23:27:27.561+09:00","60","a"
"971a612e3c7a106c8f7a","2021-08-31T23:28:15.442+09:00","55","a"
"97cf612e41180bcd035a","2021-08-31T23:49:41.113+09:00","50","a"
"9919612e4120240fdde1","2021-08-31T23:50:22.138+09:00","65","a"
"99d1612e40022417b860","2021-08-31T23:44:55.820+09:00","100","a"
"97f9612e401818312e25","2021-08-31T23:43:45.051+09:00","50","a"
"9919612e40cf240e10d4","2021-08-31T23:46:51.087+09:00","50","a"
"99d1612e385f23ebc81b","2021-08-31T23:16:38.594+09:00","50","a"
"998c612e3c58025a64cd","2021-08-31T23:28:11.508+09:00","55","a"
"971a612e387210553e4c","2021-08-31T23:11:28.901+09:00","50","a"
"9919612e3e81240115ea","2021-08-31T23:36:55.860+09:00","50","a"
"97f9612e3c88181cbfbb","2021-08-31T23:28:47.306+09:00","50","a"
"97f9612e3bd618189c38","2021-08-31T23:25:35.872+09:00","50","a"
"97cf612e424e0bd3d67d","2021-08-31T23:53:19.464+09:00","50","a"
"99d1612e3e2c240d7c18","2021-08-31T23:35:37.060+09:00","50","a"
"97f9612e3e3518265f5d","2021-08-31T23:35:49.240+09:00","55","a"
"971a612e3dfb10751c44","2021-08-31T23:34:54.629+09:00","50","a"
"998c612e3e0f026485bb","2021-08-31T23:35:59.852+09:00","50","a"
"971a612e3e4d1076ce7f","2021-08-31T23:36:04.326+09:00","50","a"
"9919612e3f8b24071447","2021-08-31T23:41:24.048+09:00","50","a"
"99d1612e3f8b24153114","2021-08-31T23:41:39.904+09:00","50","a"
"9919612e3ff224095205","2021-08-31T23:43:04.125+09:00","60","a"
"971a612e405e10828c3f","2021-08-31T23:44:54.260+09:00","50","a"
"97f9612e40f5183614eb","2021-08-31T23:48:07.047+09:00","50","a"
"97f9612e3dbe1823b607","2021-08-31T23:48:32.822+09:00","50","a"
"9919612e429424181def","2021-08-31T23:54:29.172+09:00","55","a"
"971a612e4293108f229d","2021-08-31T23:55:02.492+09:00","50","a"
"97cf612e41df0bd17c0a","2021-08-31T23:55:00.966+09:00","55","a"
"9919612e3be123f1ccea","2021-08-31T23:25:52.106+09:00","55","a"
"97f9612e38bf1806df77","2021-08-31T23:17:10.516+09:00","100","a"
"971a612e393010597c88","2021-08-31T23:14:21.929+09:00","50","a"
"998c612e3a5d024eb8d6","2021-08-31T23:19:42.298+09:00","50","a"
"998c612e39f2024c4252","2021-08-31T23:18:58.290+09:00","70","a"
"9919612e3cae23f6a532","2021-08-31T23:33:16.043+09:00","80","a"
"998c612e3eaa0267fb20","2021-08-31T23:37:44.595+09:00","50","a"
"971a612e4208108c2d43","2021-08-31T23:52:56.739+09:00","50","a"
"998c612e390c02470d36","2021-08-31T23:13:40.147+09:00","50","a"
"97cf612e3c7d0bb2da29","2021-08-31T23:28:19.079+09:00","50","a"
"9919612e3fd52408abdf","2021-08-31T23:42:39.867+09:00","85","a"
"99d1612e40c7241c0636","2021-08-31T23:47:03.580+09:00","50","a"
"97cf612e3cd50bb4cf13","2021-08-31T23:30:03.662+09:00","50","a"
"9919612e3ea52401f0d7","2021-08-31T23:38:34.340+09:00","60","a"
"9919612e3fb924081132","2021-08-31T23:42:19.380+09:00","50","a"
"99d1612e3af223faaba7","2021-08-31T23:21:45.213+09:00","55","a"
"971a612e39a0105bdc24","2021-08-31T23:16:15.791+09:00","90","a"
"971a612e39fd105de71e","2021-08-31T23:17:39.357+09:00","50","a"
"9919612e3df123fde0e2","2021-08-31T23:35:20.414+09:00","70","a"
"97cf612e38d10b9d833f","2021-08-31T23:13:48.560+09:00","50","a"
"97cf612e39740ba11941","2021-08-31T23:15:26.199+09:00","60","a"
"998c612e399e024a5e57","2021-08-31T23:16:07.096+09:00","55","a"
"9919612e4068240be38d","2021-08-31T23:45:03.409+09:00","50","a"
"971a612e3daf107366b4","2021-08-31T23:38:05.844+09:00","50","a"
"99d1612e378823e6fa5f","2021-08-31T23:07:19.640+09:00","55","a"
"9919612e3c1823f31862","2021-08-31T23:26:47.337+09:00","50","a"
"99d1612e4359242a86cb","2021-08-31T23:57:37.679+09:00","60","a"
"971a612e360b1047861b","2021-08-31T23:02:39.177+09:00","60","a"
"971a612e392810594dfb","2021-08-31T23:14:57.395+09:00","55","a"
"97cf612e40dc0bcbb50c","2021-08-31T23:47:04.768+09:00","50","a"
"998c612e3c58025a64d8","2021-08-31T23:28:44.917+09:00","55","a"
"998c612e3716023bc935","2021-08-31T23:05:39.633+09:00","60","a"
"971a612e37a81050cc2b","2021-08-31T23:08:08.118+09:00","50","a"
"99d1612e40d5241c5646","2021-08-31T23:47:06.619+09:00","60","a"
"97f9612e42ae183fefb8","2021-08-31T23:54:48.843+09:00","50","a"
"998c612e3ea90267f907","2021-08-31T23:39:42.533+09:00","85","a"
"971a612e33601037992c","2021-08-31T23:00:55.965+09:00","50","a"
"9919612e3f6224062402","2021-08-31T23:40:47.697+09:00","50","a"
"971a612e42ec1091095c","2021-08-31T23:56:05.164+09:00","50","a"
"97cf612e386f0b9b4b80","2021-08-31T23:11:11.588+09:00","50","a"
"971a612e3c50106b955d","2021-08-31T23:27:54.870+09:00","50","a"
"97f9612e40e41835ae37","2021-08-31T23:51:00.018+09:00","55","a"
"97f9612e368f17fa21cd","2021-08-31T23:03:06.443+09:00","50","a"
"9919612e377123d858af","2021-08-31T23:06:47.818+09:00","60","a"
"97f9612e373b17fe097a","2021-08-31T23:06:12.957+09:00","55","a"
"971a612e388c1055d493","2021-08-31T23:11:47.105+09:00","70","a"
"99d1612e37bf23e83d2f","2021-08-31T23:08:03.575+09:00","50","a"
"998c612e38a80244d6ed","2021-08-31T23:12:15.961+09:00","100","a"
"9919612e392823e1e93a","2021-08-31T23:14:07.417+09:00","65","a"
"9919612e3bbb23f0edf0","2021-08-31T23:25:05.117+09:00","90","a"
"97f9612e3bec18191f83","2021-08-31T23:26:19.363+09:00","55","a"
"971a612e3b1910646e4c","2021-08-31T23:22:23.135+09:00","55","a"
"998c612e36910238bfa2","2021-08-31T23:03:03.396+09:00","50","a"
"97f9612e422d183d2fe4","2021-08-31T23:53:24.024+09:00","50","a"
"97cf612e3c340bb132a4","2021-08-31T23:27:07.876+09:00","50","a"
"99d1612e425824251518","2021-08-31T23:53:34.825+09:00","60","a"
"9919612e3bb223f0b5bb","2021-08-31T23:29:18.234+09:00","75","a"
"99d1612e3cf424068cfd","2021-08-31T23:30:30.619+09:00","50","a"
"9919612e3a7423e94a20","2021-08-31T23:21:55.822+09:00","50","a"
"97f9612e3bfd18198736","2021-08-31T23:34:07.613+09:00","85","a"
"971a612e38841055a35e","2021-08-31T23:11:34.331+09:00","60","a"
"97cf612e39450ba003e7","2021-08-31T23:18:21.850+09:00","375","a"
"97cf612df3010a462855","2021-08-31T18:14:59.680+09:00","55","a"
"97f9612df0c516a6b3af","2021-08-31T18:05:19.176+09:00","60","a"
"9919612df864229d7d03","2021-08-31T18:37:51.785+09:00","50","a"
"97f9612df97316c7bd8a","2021-08-31T18:42:18.610+09:00","65","a"
"971a612df24a0efdf200","2021-08-31T18:12:23.674+09:00","60","a"
"97ca612d29221128be2d","2021-08-31T03:53:28.640+09:00","55","a"
"97f9612d1cfe1475aecc","2021-08-31T03:16:02.665+09:00","50","a"
"97ca612d2121111bac78","2021-08-31T03:19:38.803+09:00","55","a"
"971a612d225f0cd07002","2021-08-31T03:25:34.985+09:00","55","a"
"97cf612d21f308151d60","2021-08-31T03:26:55.310+09:00","50","a"
"971a612d22b60cd11224","2021-08-31T03:26:05.293+09:00","50","a"
"9919612d2467205cca60","2021-08-31T03:33:49.188+09:00","75","a"
"971a612d25240cd529eb","2021-08-31T03:37:22.232+09:00","50","a"
"9919612d259c205ece05","2021-08-31T03:39:07.704+09:00","50","a"
"9919612d2ae52066b983","2021-08-31T04:01:00.872+09:00","60","a"
"9919612d26b320609128","2021-08-31T03:48:07.386+09:00","110","a"
"99d1612d292f2071be01","2021-08-31T03:54:01.968+09:00","325","a"
"97ca612d1d07111406e9","2021-08-31T03:10:41.917+09:00","50","a"
"97ca612d262d1124530f","2021-08-31T03:41:08.904+09:00","50","a"
"99d1612d23902068e1f8","2021-08-31T03:31:03.651+09:00","50","a"
"9919612d21a7205822aa","2021-08-31T03:21:35.790+09:00","60","a"
"971a612d21c00ccf57f0","2021-08-31T03:22:57.563+09:00","60","a"
"97cf612d23d708185b44","2021-08-31T03:31:11.604+09:00","75","a"
"971a612d1c510cc4f34b","2021-08-31T03:06:01.632+09:00","55","a"
"9919612d231e205a978e","2021-08-31T03:27:54.354+09:00","60","a"
"97ca612d1f021117ec02","2021-08-31T03:10:22.041+09:00","50","a"
"97ca612d1dbb111567ac","2021-08-31T03:19:02.819+09:00","50","a"
"97ca612d1f12111806fd","2021-08-31T03:11:09.207+09:00","50","a"
"971a612d22990cd0e0c2","2021-08-31T03:25:38.068+09:00","55","a"
"971a612d1c880cc56e8c","2021-08-31T03:04:04.640+09:00","50","a"
"9919612d1fe12055097d","2021-08-31T03:14:03.649+09:00","410","a"
"99d1612d28f320716eb9","2021-08-31T03:52:49.260+09:00","50","a"
"99d1612d1fa7206215ba","2021-08-31T03:13:04.070+09:00","50","a"
"97f9612d2226147f4d30","2021-08-31T03:23:43.004+09:00","50","a"
"97ca612d29ad11297020","2021-08-31T03:55:47.756+09:00","50","a"
"99d1612d27de206fe47a","2021-08-31T03:49:21.615+09:00","50","a"
"97f9612d2278147fe989","2021-08-31T03:25:03.242+09:00","60","a"
"97f9612d1e0a1477c508","2021-08-31T03:06:09.201+09:00","50","a"
"9919612d1ec32052f4f4","2021-08-31T03:09:12.387+09:00","70","a"
"971a612d24a00cd45c1e","2021-08-31T03:34:14.446+09:00","65","a"
"99d1612d207620638be7","2021-08-31T03:17:19.853+09:00","50","a"
"97cf612d21c50814d59d","2021-08-31T03:22:10.362+09:00","50","a"
"97ca612d250711226560","2021-08-31T03:36:02.629+09:00","230","a"
"9919612d223e205928d0","2021-08-31T03:24:31.329+09:00","50","a"
"971a612d28e20cdae362","2021-08-31T03:53:24.099+09:00","50","a"
"99d1612d23902068e1f3","2021-08-31T03:30:46.973+09:00","50","a"
"9919612d279d2061f8bb","2021-08-31T03:48:14.885+09:00","50","a"
"97ca612d2a7f112a86fb","2021-08-31T03:59:17.015+09:00","50","a"
"99d1612d25e0206cd0f5","2021-08-31T03:39:36.496+09:00","50","a"
"971a612d2ad10cdda08d","2021-08-31T04:00:50.935+09:00","50","a"
"971a612d22dc0cd15058","2021-08-31T03:26:41.677+09:00","50","a"
"97ca612d228d111e16a1","2021-08-31T03:25:22.922+09:00","55","a"
"97ca612d1c5111129247","2021-08-31T03:04:50.505+09:00","50","a"
"99d1612d21232064b4d8","2021-08-31T03:19:20.990+09:00","55","a"
"99d1612d1fc12062443c","2021-08-31T03:13:37.881+09:00","260","a"
"97cf612d1e23080e25ed","2021-08-31T03:06:36.440+09:00","60","a"
"971a612d28e40cdae61e","2021-08-31T03:52:24.870+09:00","50","a"
"97ca612d252e1122a8bb","2021-08-31T03:37:58.626+09:00","50","a"
"9919612d1d5320502206","2021-08-31T03:03:18.182+09:00","230","a"
"97cf612d1dc8080d8098","2021-08-31T03:05:37.061+09:00","50","a"
"99d1612d26d8206e6058","2021-08-31T03:44:21.390+09:00","70","a"
"971a612d21eb0ccf9e86","2021-08-31T03:22:52.789+09:00","60","a"
"97cf612d1fc3081146ff","2021-08-31T03:14:50.724+09:00","105","a"
"99d1612d2960207207af","2021-08-31T03:54:38.307+09:00","50","a"
"97cf612d21f308151d4c","2021-08-31T03:23:18.553+09:00","60","a"
"971a612d22b60cd11224","2021-08-31T03:31:47.967+09:00","50","a"
"9919612d24d4205d8ed0","2021-08-31T03:35:08.078+09:00","50","a"
"97ca612d245c11213bad","2021-08-31T03:34:24.027+09:00","100","a"
"97cf612d20220811edc9","2021-08-31T03:15:46.853+09:00","55","a"
"97ca612d20f4111b6690","2021-08-31T03:18:32.115+09:00","50","a"
"97f9612d2071147c3c95","2021-08-31T03:18:21.501+09:00","50","a"
"97ca612d1dbb111567ac","2021-08-31T03:04:48.991+09:00","50","a"
"99d1612d239a2068f4d0","2021-08-31T03:29:51.297+09:00","60","a"
"971a612d26df0cd7e93e","2021-08-31T03:43:48.402+09:00","50","a"
"9919612d252b205e248a","2021-08-31T03:36:47.347+09:00","50","a"
"97f9612d27ac148851e2","2021-08-31T03:47:15.739+09:00","60","a"
"97cf612d27d2081ea6ec","2021-08-31T03:49:26.156+09:00","50","a"
"99d1612d2b342074ad53","2021-08-31T04:02:56.754+09:00","50","a"
"97cf612d24990819a59e","2021-08-31T03:34:07.365+09:00","50","a"
"97f9612d23b11481fe09","2021-08-31T03:30:15.533+09:00","280","a"
"97f9612d2aaa148c9ee8","2021-08-31T04:00:01.891+09:00","50","a"
"97cf612d1f3908103e89","2021-08-31T03:11:21.119+09:00","50","a"
"97f9612d234514814ed3","2021-08-31T03:28:29.335+09:00","50","a"
"9919612d230d205a7a2f","2021-08-31T03:27:30.168+09:00","50","a"
"971a612d26260cd6c49a","2021-08-31T03:42:05.389+09:00","50","a"
"97cf612dcad609a7c031","2021-08-31T15:23:24.927+09:00","50","a"
"97f9612dcaef16113eec","2021-08-31T15:23:49.190+09:00","50","a"
"971a612dcb330e63ccd4","2021-08-31T15:24:58.865+09:00","50","a"
"99d1612dcd912200f808","2021-08-31T15:35:10.899+09:00","65","a"
"99d1612dcd53220017d0","2021-08-31T15:34:04.252+09:00","50","a"
"99d1612dcf4022073fb2","2021-08-31T15:42:22.584+09:00","110","a"
"97cf612dccc409ae6f48","2021-08-31T15:31:37.227+09:00","65","a"
"971a612dcd320e6ad320","2021-08-31T15:33:30.934+09:00","50","a"
"971a612dc7a10e56d882","2021-08-31T15:09:57.173+09:00","50","a"
"998c612dca24004d34f5","2021-08-31T15:20:26.190+09:00","60","a"
"9919612dcdf621f5de7d","2021-08-31T15:37:07.503+09:00","50","a"
"971a612dd2a90e7f4d4e","2021-08-31T15:56:46.526+09:00","50","a"
"97cf612dcece09b5c3a9","2021-08-31T15:40:47.160+09:00","55","a"
"971a612dcec30e70a0d1","2021-08-31T15:40:16.658+09:00","95","a"
"9919612dca7121e98e8b","2021-08-31T15:22:30.812+09:00","50","a"
"9919612dca4221e8e174","2021-08-31T15:21:02.862+09:00","50","a"
"99d1612dca6221f5d7db","2021-08-31T15:21:28.626+09:00","50","a"
"9919612dd36d220a845d","2021-08-31T16:00:01.982+09:00","60","a"
"97f9612dccb6161750be","2021-08-31T15:31:26.024+09:00","50","a"
"97f9612dcbc816142b21","2021-08-31T15:27:40.925+09:00","50","a"
"998c612dc778004384bb","2021-08-31T15:09:23.927+09:00","50","a"
"9919612dd32c22099bea","2021-08-31T15:58:56.847+09:00","50","a"
"97cf612dcca809ae1237","2021-08-31T15:31:38.170+09:00","50","a"
"998c612dccbc0056546f","2021-08-31T15:31:33.610+09:00","55","a"
"97f9612dd0b816264921","2021-08-31T15:48:29.279+09:00","50","a"
"998c612dd076006414f6","2021-08-31T15:48:29.279+09:00","60","a"
"998c612dcdd6005a305a","2021-08-31T15:36:18.630+09:00","55","a"
"971a612dcdf60e6da6f7","2021-08-31T15:36:42.928+09:00","50","a"
"97f9612dcc1b16153ff4","2021-08-31T15:28:47.566+09:00","50","a"
"9919612dcb8b21ed77b0","2021-08-31T15:26:25.180+09:00","55","a"
"971a612dc9250e5c50ca","2021-08-31T15:16:17.617+09:00","50","a"
"971a612dc71e0e550382","2021-08-31T15:07:31.667+09:00","95","a"
"99d1612dc71021e9a0a6","2021-08-31T15:07:30.156+09:00","50","a"
"97cf612dcd7609b0d4ce","2021-08-31T15:34:40.588+09:00","65","a"
"971a612dd1a70e7b97dc","2021-08-31T15:52:38.030+09:00","50","a"
"998c612dd153006753ff","2021-08-31T15:51:11.447+09:00","50","a"
"998c612dcb320050f08a","2021-08-31T15:25:31.225+09:00","60","a"
"99d1612dc93b21f1957a","2021-08-31T15:16:49.629+09:00","50","a"
"971a612dc8b80e5abb51","2021-08-31T15:15:18.719+09:00","50","a"
"97cf612dce9709b4ed03","2021-08-31T15:39:53.886+09:00","50","a"
"9919612dcf0d21fa0530","2021-08-31T15:41:21.993+09:00","50","a"
"998c612dc6c70040f5c9","2021-08-31T15:06:11.383+09:00","50","a"
"97cf612dcd0d09af6439","2021-08-31T15:32:54.582+09:00","50","a"
"99d1612dd34f2216b0b8","2021-08-31T15:59:33.204+09:00","50","a"
"99d1612dc9cf21f3b824","2021-08-31T15:19:08.946+09:00","55","a"
"99d1612dccf921fed9db","2021-08-31T15:32:31.821+09:00","50","a"
"99d1612dc5e421e564c1","2021-08-31T15:02:19.461+09:00","55","a"
"97f9612dc61915ff7cda","2021-08-31T15:03:15.589+09:00","55","a"
"971a612dcab90e622380","2021-08-31T15:22:56.146+09:00","60","a"
"9919612dcf3721faa3c8","2021-08-31T15:42:57.384+09:00","60","a"
"97cf612dcaa509a6fc9f","2021-08-31T15:22:39.474+09:00","50","a"
"971a612dc80d0e5861c8","2021-08-31T15:11:45.011+09:00","55","a"
"998c612dcb97005258b0","2021-08-31T15:26:53.950+09:00","60","a"
"971a612dd0810e7745c2","2021-08-31T15:48:02.074+09:00","50","a"
"998c612dc40500373c6b","2021-08-31T15:00:16.614+09:00","60","a"
"97f9612dd137162835f6","2021-08-31T15:51:54.056+09:00","50","a"
"9919612dd1752203386e","2021-08-31T15:51:43.292+09:00","50","a"
"971a612dc9950e5decdd","2021-08-31T15:18:02.254+09:00","60","a"
"97cf612dc6bf0998d7d7","2021-08-31T15:05:57.753+09:00","50","a"
"998c612dd27e006bb3ef","2021-08-31T15:57:13.796+09:00","50","a"
"99d1612dd29a22141796","2021-08-31T15:57:00.162+09:00","55","a"
"9919612dd28a220756af","2021-08-31T15:56:46.526+09:00","50","a"
"971a612dd2be0e7f9e06","2021-08-31T15:58:29.847+09:00","50","a"
"99d1612dd0d2220d39d2","2021-08-31T15:50:25.982+09:00","80","a"
"99d1612dc8c521efe0ff","2021-08-31T15:14:36.073+09:00","50","a"
"97f9612dc915160a6a0f","2021-08-31T15:17:04.589+09:00","50","a"
"9919612dc66a21daf820","2021-08-31T15:05:01.543+09:00","50","a"
"971a612dcfb10e741b05","2021-08-31T15:44:10.148+09:00","60","a"
"97cf612dd2e809c51e94","2021-08-31T15:58:45.015+09:00","60","a"
"97cf612dc847099e33d7","2021-08-31T15:12:28.793+09:00","50","a"
"97cf612dc91709a12d45","2021-08-31T15:19:10.450+09:00","55","a"
"998c612dc6be0040d923","2021-08-31T15:06:11.383+09:00","50","a"
"998c612dcf53005fdbfc","2021-08-31T15:42:36.216+09:00","50","a"
"9919612dcc0021eefc7b","2021-08-31T15:28:33.131+09:00","50","a"
"998c612dc070002a9bb5","2021-08-31T14:39:13.819+09:00","50","a"
"971a612db9b60e252e0f","2021-08-31T14:11:23.229+09:00","50","a"
"9919612dba9921b191a7","2021-08-31T14:21:57.318+09:00","50","a"
"97f9612dc2fc15f461b8","2021-08-31T14:49:58.243+09:00","55","a"
"971a612dc4580e4b3708","2021-08-31T14:58:36.568+09:00","60","a"
"971a612dbb9c0e2be95c","2021-08-31T14:22:17.038+09:00","60","a"
"99d1612dc1cc21d70a2e","2021-08-31T14:44:48.894+09:00","50","a"
"971a612dbca30e2f961d","2021-08-31T14:22:48.998+09:00","50","a"
"97cf612dbc100972be7e","2021-08-31T14:20:22.514+09:00","50","a"
"971a612dc24b0e43b4b6","2021-08-31T14:46:59.262+09:00","50","a"
"97cf612dbc800974644e","2021-08-31T14:23:00.168+09:00","65","a"
"9919612d8e66211de078","2021-08-31T14:04:09.507+09:00","50","a"
"9919612dc21b21cbd721","2021-08-31T14:46:44.390+09:00","70","a"
"97f9612dae5815ad8061","2021-08-31T14:34:08.797+09:00","280","a"
"99d1612dc54321e3347f","2021-08-31T14:59:35.678+09:00","50","a"
"97f9612db8a715d00808","2021-08-31T14:06:22.908+09:00","55","a"
"998c612db86c000e88cd","2021-08-31T14:05:00.885+09:00","60","a"
"971a612db7dc0e1ebf14","2021-08-31T14:02:47.408+09:00","50","a"
